Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Cancelled_by_Driver_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Type
2025-08-18,08:56:50,CNR1112331,Success,EXP9141,Bike Lite,DLF Phase 4,Sector 22,14.1,31.8,0.0,,0.0,,0.0,,445.72,21.45,4.6,4.9,Wallet
2025-08-07,00:14:56,CNR1112486,Cancelled by Driver,IND2671,Cab Economy,Sector 48,Sector 56,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-12,18:21:56,CNR1112520,Cancelled by Customer,EXP6881,Auto,Sector 52,Sector 46,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-09,07:21:40,CNR1112753,Success,EXP2241,Bike,Cyber City,Udyog Vihar,10.6,25.4,0.0,,0.0,,0.0,,759.335999999999,9.75,4.6,3.0,UPI
2025-08-31,03:02:52,CNR1113277,Success,IND3578,Cab Economy,Sector 56,NH8,14.1,32.7,0.0,,0.0,,0.0,,239.808,22.72,4.2,3.6,Wallet
2025-08-13,14:36:33,CNR1114939,Success,IND3731,Cab Premium,Sector 15,Sector 49,9.6,16.2,0.0,,0.0,,0.0,,225.68,3.4,3.2,3.6,Cash
2025-08-04,00:13:36,CNR1115866,Success,IND4395,Auto,Sohna Road,South City 2,11.1,27.9,0.0,,0.0,,0.0,,474.61,19.19,4.6,4.8,Wallet
2025-08-14,12:05:35,CNR1116381,Success,EXP4436,Cab Premium,Sector 43,Sector 50,6.6,21.3,0.0,,0.0,,0.0,,614.86,17.05,4.0,4.1,Wallet
2025-08-09,22:19:41,CNR1116908,Success,EXP4110,Cab Premium,Sector 56,Huda City Centre,7.2,20.4,0.0,,0.0,,0.0,,520.415999999999,15.87,3.4,3.2,UPI
2025-08-28,22:27:01,CNR1118304,Success,IND7677,Cab Premium,Sector 22,Rosewood City,8.3,19.7,0.0,,0.0,,0.0,,627.44,9.37,4.0,3.7,UPI
2025-08-03,02:12:08,CNR1118724,Success,IND6368,Cab Economy,Sector 39,Sector 31,11.4,19.2,0.0,,0.0,,0.0,,337.248,18.73,4.7,4.4,Card
2025-08-15,16:45:23,CNR1120026,Success,IND4927,Cab Premium,South City 2,Sector 46,6.5,20.9,0.0,,0.0,,0.0,,301.54,22.85,4.9,3.3,Cash
2025-08-11,03:44:34,CNR1120312,Success,IND9374,Bike,Sector 51,Sector 47,7.8,24.1,0.0,,0.0,,0.0,,171.15,20.05,4.2,4.8,Wallet
2025-08-22,08:25:21,CNR1122207,Cancelled by Driver,IND3274,Bike Lite,Sector 17,Sector 15,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-26,09:10:04,CNR1123632,Success,IND2191,Cab Economy,Sector 55,Sector 42,13.8,32.8,0.0,,0.0,,0.0,,959.73,24.58,4.6,4.8,Wallet
2025-08-16,19:36:19,CNR1125438,Success,IND1115,Auto,Jacaranda,Sector 49,13.6,19.5,0.0,,0.0,,0.0,,364.392,22.2,4.3,4.9,Wallet
2025-08-16,19:52:31,CNR1125485,Success,IND8694,Cab Economy,Sector 55,Jacaranda,10.9,23.2,0.0,,0.0,,0.0,,594.816,15.65,3.4,4.8,UPI
2025-08-31,00:27:08,CNR1126107,Success,EXP9473,Cab Economy,Sohna Road,Sector 23,4.0,22.5,0.0,,0.0,,0.0,,248.688,1.74,3.9,3.8,Card
2025-08-25,05:18:04,CNR1126136,Cancelled by Driver,IND9696,Auto,Cyber City,Sector 37,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-29,04:39:58,CNR1126316,Success,IND7582,Cab Economy,Sector 17,Sector 45,3.4,19.9,0.0,,0.0,,0.0,,340.77,14.61,3.1,3.3,Card
2025-08-16,11:27:20,CNR1126875,Success,EXP8936,Cab Premium,Sector 50,DLF Phase 4,11.2,17.6,0.0,,0.0,,0.0,,677.976,24.29,3.2,3.8,UPI
2025-08-28,20:10:38,CNR1127162,Cancelled by Driver,IND6554,Bike Lite,Rosewood City,Palam Vihar,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-19,04:08:47,CNR1128505,Success,IND1680,Auto,Sector 39,Sector 32,7.2,12.9,0.0,,0.0,,0.0,,125.31,8.4,3.7,3.3,Cash
2025-08-17,13:40:28,CNR1129046,Success,EXP3388,Bike Lite,Sector 21,Ardee City,4.2,20.9,0.0,,0.0,,0.0,,412.572,23.47,3.1,4.5,Cash
2025-08-13,13:54:13,CNR1129238,Success,IND4225,Bike,Sector 23,Sector 45,13.6,20.5,0.0,,0.0,,0.0,,362.42,15.79,3.6,4.8,UPI
2025-08-21,13:03:25,CNR1130878,Success,IND9348,Cab Premium,Sector 17,Sector 15,10.7,15.8,0.0,,0.0,,0.0,,137.86,23.19,3.7,3.7,Cash
2025-08-28,22:04:30,CNR1130963,Cancelled by Customer,EXP4042,Auto Sharing,Jacaranda,Sector 29,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-13,19:47:52,CNR1131562,Success,IND4534,Auto,Sector 55,Sector 38,6.1,14.5,0.0,,0.0,,0.0,,627.02,2.66,3.9,3.1,Card
2025-08-26,23:18:41,CNR1132248,Success,IND5128,Bike,Sohna Road,Sector 56,13.7,32.4,0.0,,0.0,,0.0,,442.72,21.42,3.2,3.6,Card
2025-08-24,13:06:00,CNR1132508,Success,IND7097,Auto,South City 1,Udyog Vihar,10.5,22.8,0.0,,0.0,,0.0,,573.672,9.79,3.1,4.8,Card
2025-08-11,06:55:54,CNR1133756,Success,IND4112,Cab Economy,Sector 17,IFFCO Chowk,4.7,22.4,0.0,,0.0,,0.0,,159.24,19.42,3.8,3.8,Wallet
2025-08-27,15:01:17,CNR1133821,Success,IND7546,Cab Economy,Sector 42,Sector 40,4.2,17.7,0.0,,0.0,,0.0,,846.14,20.08,3.7,4.0,Wallet
2025-08-11,22:40:03,CNR1134055,Success,IND8126,Auto,DLF Phase 4,Sector 45,10.6,26.7,0.0,,0.0,,0.0,,449.79,13.48,3.8,3.9,UPI
2025-08-28,09:36:47,CNR1134800,Cancelled by Customer,IND5616,Auto Sharing,Huda City Centre,Sector 48,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-08,07:46:26,CNR1135370,Success,EXP3052,Bike,Sector 53,NH8,9.6,18.0,0.0,,0.0,,0.0,,849.15,22.5,4.2,4.7,Wallet
2025-08-22,21:48:33,CNR1136786,Incomplete,IND8752,Cab Economy,Sector 50,Sikanderpur,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-12,17:07:19,CNR1136898,Success,EXP5695,Auto Sharing,Sohna Road,DLF Phase 2,13.4,27.9,0.0,,0.0,,0.0,,474.58,24.0,4.2,4.5,Card
2025-08-27,05:55:02,CNR1137733,Success,IND7275,Cab Premium,Sector 39,Sector 29,12.7,30.7,0.0,,0.0,,0.0,,754.51,14.67,4.2,4.5,Wallet
2025-08-15,09:42:20,CNR1138031,Incomplete,IND5681,Auto,Sector 15,Sector 46,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-19,10:23:52,CNR1140631,Success,EXP1551,Auto Sharing,Sector 51,MG Road,10.3,20.2,0.0,,0.0,,0.0,,442.08,17.57,4.6,5.0,Card
2025-08-08,09:17:15,CNR1141422,Cancelled by Driver,IND4728,Bike Lite,Sector 40,Sector 37,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-14,21:40:50,CNR1142477,Incomplete,IND1762,Bike Lite,Huda City Centre,Sikanderpur,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-23,00:57:48,CNR1142980,Cancelled by Driver,IND7683,Auto,Sector 42,Golf Course Road,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-05,17:59:22,CNR1143289,Incomplete,IND6179,Auto Sharing,NH8,Sector 48,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-25,20:59:21,CNR1143936,Incomplete,IND5309,Auto,Sector 56,NH8,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-27,05:40:38,CNR1144277,Cancelled by Customer,IND5951,Cab Economy,DLF Phase 1,Sector 54,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-01,03:55:54,CNR1144454,Incomplete,IND9283,Auto Sharing,Sector 38,Sector 32,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-08,03:55:43,CNR1144618,Success,IND1958,Auto Sharing,IFFCO Chowk,Sector 42,13.4,26.8,0.0,,0.0,,0.0,,123.41,16.43,3.7,4.1,Card
2025-08-19,21:29:04,CNR1145148,Cancelled by Driver,EXP3513,Cab Economy,Palam Vihar,Sector 52,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-12,02:04:09,CNR1145449,Success,IND6996,Bike,Sector 44,NH8,5.2,17.5,0.0,,0.0,,0.0,,662.16,20.29,3.1,3.2,Wallet
2025-08-05,19:54:25,CNR1145929,Cancelled by Driver,EXP2924,Cab Premium,DLF Phase 5,MG Road,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-17,02:49:32,CNR1146451,Success,IND9573,Bike,NH8,South City 1,3.0,18.8,0.0,,0.0,,0.0,,552.24,8.0,4.0,3.6,Card
2025-08-23,22:04:35,CNR1147267,Incomplete,EXP4541,Cab Economy,Rosewood City,Sector 45,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-26,02:55:50,CNR1148301,Success,EXP5276,Bike,Sector 52,DLF Phase 2,8.3,28.2,0.0,,0.0,,0.0,,174.93,22.78,3.6,4.7,Wallet
2025-08-05,08:05:33,CNR1152032,Cancelled by Driver,IND2758,Cab Premium,Sector 46,DLF Phase 5,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-26,22:38:57,CNR1153149,Cancelled by Driver,IND8676,Auto Sharing,Rosewood City,Sector 40,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-24,22:30:37,CNR1153278,Cancelled by Driver,EXP9219,Cab Premium,DLF Phase 1,Huda City Centre,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-13,01:01:32,CNR1153464,Success,EXP9343,Auto Sharing,NH8,Sector 42,3.7,23.6,0.0,,0.0,,0.0,,147.88,15.96,4.3,4.6,Wallet
2025-08-06,23:41:29,CNR1153662,Success,IND1691,Auto,Sector 55,Sector 46,11.1,29.8,0.0,,0.0,,0.0,,315.5,19.68,4.0,3.0,UPI
2025-08-26,08:20:35,CNR1154118,Incomplete,IND4467,Auto,MG Road,Sector 21,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-26,15:17:44,CNR1154507,Cancelled by Driver,EXP9907,Auto,Sector 47,Sector 17,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-08,04:15:57,CNR1155225,Incomplete,IND2666,Bike Lite,Sector 29,Sector 17,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-18,15:46:07,CNR1157013,Success,IND6484,Auto,South City 1,Sector 18,3.2,10.5,0.0,,0.0,,0.0,,275.63,6.44,4.4,3.0,UPI
2025-08-04,13:06:05,CNR1157375,Success,IND2479,Cab Economy,Rosewood City,Sector 14,7.5,22.6,0.0,,0.0,,0.0,,319.53,24.65,4.0,3.1,Card
2025-08-15,15:18:16,CNR1157438,Cancelled by Driver,EXP3789,Auto,Sector 21,Sector 53,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-27,02:31:56,CNR1157549,Success,IND2459,Bike Lite,Sikanderpur,Ardee City,8.3,22.9,0.0,,0.0,,0.0,,417.2,17.06,4.7,4.0,Cash
2025-08-23,17:40:17,CNR1157637,Cancelled by Driver,IND2867,Cab Premium,South City 2,Jacaranda,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-08,17:59:31,CNR1158818,Success,IND1958,Auto Sharing,Sector 22,Jacaranda,8.3,20.6,0.0,,0.0,,0.0,,429.75,21.86,4.8,4.1,Wallet
2025-08-05,22:35:17,CNR1159135,Success,IND5432,Cab Economy,Sector 51,Sector 54,14.9,24.2,0.0,,0.0,,0.0,,736.25,23.79,3.8,4.7,Wallet
2025-08-17,04:18:27,CNR1159876,Success,EXP9621,Auto Sharing,Sector 44,Sector 49,12.3,24.4,0.0,,0.0,,0.0,,569.483999999999,20.04,4.1,4.2,UPI
2025-08-16,04:27:19,CNR1160330,Incomplete,EXP2918,Bike Lite,Sector 43,South City 2,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-21,17:59:06,CNR1160786,Success,IND2652,Bike,Sector 51,Sector 48,6.4,25.9,0.0,,0.0,,0.0,,242.2,13.22,3.6,3.0,Wallet
2025-08-16,04:24:55,CNR1161361,Incomplete,EXP5090,Cab Premium,Sector 39,DLF Phase 3,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-12,08:40:50,CNR1161686,Cancelled by Driver,IND9566,Auto,Sector 45,Sikanderpur,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-30,03:08:31,CNR1163082,Success,IND9541,Auto,Sector 37,Sector 47,10.4,23.5,0.0,,0.0,,0.0,,313.776,7.27,5.0,3.9,Wallet
2025-08-08,13:58:37,CNR1163594,Success,EXP6202,Bike Lite,Sector 29,Sector 50,14.8,30.3,0.0,,0.0,,0.0,,365.47,6.0,4.6,4.2,Cash
2025-08-26,01:18:57,CNR1164033,Success,IND1058,Auto Sharing,Sector 55,Sector 34,2.6,19.3,0.0,,0.0,,0.0,,328.75,1.94,3.8,3.6,UPI
2025-08-11,17:06:03,CNR1164053,Incomplete,EXP7731,Auto Sharing,Sector 37,Sector 44,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-19,22:46:03,CNR1166232,Success,IND2921,Auto Sharing,Sector 29,Sector 52,10.0,24.7,0.0,,0.0,,0.0,,314.5,22.85,3.5,3.6,Cash
2025-08-08,06:21:12,CNR1166257,Success,IND5472,Cab Economy,DLF Phase 5,Sector 49,4.1,17.4,0.0,,0.0,,0.0,,358.4,10.98,3.6,4.8,UPI
2025-08-25,02:49:44,CNR1166258,Cancelled by Driver,EXP9421,Cab Premium,Sikanderpur,Sector 29,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-25,16:49:09,CNR1166335,Success,IND5275,Auto Sharing,MG Road,South City 2,11.8,25.0,0.0,,0.0,,0.0,,623.02,3.88,3.8,4.9,UPI
2025-08-13,19:53:30,CNR1167333,Cancelled by Driver,EXP7872,Bike,Sector 21,South City 2,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-03,21:00:21,CNR1168367,Success,IND5600,Cab Premium,Sector 40,Sector 29,3.9,23.9,0.0,,0.0,,0.0,,461.76,13.76,4.2,3.5,UPI
2025-08-06,09:42:34,CNR1168928,Cancelled by Driver,IND8549,Auto,Sector 18,Sector 31,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-08,12:45:55,CNR1169258,Success,EXP7354,Cab Economy,Sector 54,Sector 34,6.5,16.3,0.0,,0.0,,0.0,,566.79,23.31,4.0,3.6,Card
2025-08-26,11:40:06,CNR1170294,Incomplete,IND2147,Bike,Sector 29,Sikanderpur,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-23,20:48:56,CNR1170676,Success,IND1748,Bike Lite,Sector 40,NH8,7.4,27.3,0.0,,0.0,,0.0,,955.428,23.44,4.1,4.1,Cash
2025-08-15,13:40:52,CNR1171277,Success,EXP2340,Auto,Sector 39,Sector 38,10.0,19.6,0.0,,0.0,,0.0,,239.57,8.83,4.7,3.5,Card
2025-08-18,11:01:35,CNR1172791,Incomplete,IND9423,Bike,Rosewood City,Sector 21,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-01,15:50:21,CNR1174798,Success,EXP9638,Auto,Sikanderpur,Rosewood City,11.7,19.4,0.0,,0.0,,0.0,,365.6,1.32,4.0,4.8,Wallet
2025-08-29,19:36:48,CNR1174843,Success,EXP2663,Bike Lite,Sector 37,Sector 52,2.6,21.5,0.0,,0.0,,0.0,,272.57,2.31,4.9,5.0,Wallet
2025-08-26,14:24:21,CNR1176710,Success,IND1578,Auto,Sector 14,Sector 55,11.1,17.9,0.0,,0.0,,0.0,,251.07,12.51,4.6,4.9,Cash
2025-08-14,10:24:38,CNR1177476,Success,IND6285,Bike,Sohna Road,Sector 32,9.6,23.5,0.0,,0.0,,0.0,,756.71,18.26,3.7,4.7,Card
2025-08-25,16:06:58,CNR1177985,Success,IND4055,Auto Sharing,DLF Phase 3,Ardee City,11.4,25.4,0.0,,0.0,,0.0,,913.96,13.33,3.8,3.0,UPI
2025-08-15,19:17:51,CNR1180063,Cancelled by Customer,EXP9161,Cab Premium,Sector 56,Sikanderpur,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-29,07:48:36,CNR1180482,Incomplete,EXP7487,Bike,DLF Phase 4,Sector 44,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-23,21:44:43,CNR1180778,Success,IND1532,Cab Economy,Sector 29,Golf Course Road,14.1,28.2,0.0,,0.0,,0.0,,309.323999999999,8.8,4.6,3.4,UPI
2025-08-04,11:29:31,CNR1183195,Cancelled by Driver,EXP9777,Auto,Sector 49,DLF Phase 5,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-02,17:20:10,CNR1183507,Incomplete,IND3755,Bike,Udyog Vihar,Sector 46,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-30,10:11:24,CNR1185126,Success,IND4692,Bike Lite,Sector 52,Jacaranda,11.6,18.5,0.0,,0.0,,0.0,,642.456,5.48,4.9,3.3,Card
2025-08-04,09:49:22,CNR1186354,Success,IND2823,Bike,Sector 49,Sector 42,3.0,8.5,0.0,,0.0,,0.0,,251.21,23.51,4.6,4.4,Card
2025-08-23,01:09:51,CNR1186551,Success,IND7025,Cab Premium,Rosewood City,Golf Course Road,12.9,26.3,0.0,,0.0,,0.0,,437.964,8.98,4.2,4.6,Card
2025-08-29,16:45:30,CNR1187862,Success,IND8757,Cab Premium,Jacaranda,Sector 42,5.9,22.0,0.0,,0.0,,0.0,,219.41,5.41,4.7,4.5,Cash
2025-08-29,08:26:05,CNR1188928,Success,IND2404,Bike Lite,Sector 46,Rosewood City,6.3,24.4,0.0,,0.0,,0.0,,513.65,10.49,4.4,3.1,Cash
2025-08-21,04:04:50,CNR1189349,Success,IND3272,Cab Economy,Sohna Road,Sector 55,11.0,28.9,0.0,,0.0,,0.0,,1683.19,4.63,3.6,4.5,Wallet
2025-08-05,04:18:55,CNR1189624,Incomplete,IND6762,Cab Premium,Huda City Centre,Sector 56,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-25,15:34:34,CNR1189806,Success,EXP5651,Auto,Sector 43,South City 1,11.2,27.4,0.0,,0.0,,0.0,,360.56,6.63,4.0,4.5,Card
2025-08-01,09:46:01,CNR1190701,Cancelled by Driver,IND4716,Auto Sharing,Sector 51,Sikanderpur,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-30,18:51:59,CNR1193396,Success,IND2715,Auto,Sector 18,Sector 31,14.9,33.6,0.0,,0.0,,0.0,,177.852,7.35,3.3,4.5,Card
2025-08-05,12:38:33,CNR1194615,Cancelled by Driver,EXP7233,Auto,Sector 54,DLF Phase 2,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-31,07:27:41,CNR1194661,Incomplete,IND3220,Bike Lite,Sector 14,Rosewood City,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-06,20:37:45,CNR1195720,Success,IND8224,Cab Premium,Sector 43,Sector 38,13.6,28.8,0.0,,0.0,,0.0,,230.02,5.05,4.4,4.3,Card
2025-08-24,23:17:44,CNR1195984,Success,EXP8378,Cab Premium,DLF Phase 2,Sector 44,4.0,9.6,0.0,,0.0,,0.0,,462.095999999999,18.27,4.1,3.2,UPI
2025-08-31,21:24:51,CNR1197519,Success,IND6582,Auto,Sector 46,DLF Phase 2,7.8,16.9,0.0,,0.0,,0.0,,987.42,8.43,4.6,3.8,UPI
2025-08-02,12:37:52,CNR1198693,Success,EXP5243,Auto,NH8,South City 2,7.4,23.8,0.0,,0.0,,0.0,,865.199999999999,4.56,4.6,4.0,Card
2025-08-19,03:21:20,CNR1199122,Success,IND3491,Auto,Sector 40,Sector 51,12.0,18.8,0.0,,0.0,,0.0,,357.08,3.12,3.3,4.2,Card
2025-08-27,05:09:36,CNR1199416,Cancelled by Driver,IND3422,Cab Economy,Sector 44,Sector 37,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-13,10:47:45,CNR1201129,Success,IND7855,Bike,Huda City Centre,Sector 46,5.9,20.9,0.0,,0.0,,0.0,,250.6,21.1,4.5,3.2,UPI
2025-08-18,08:56:50,CNR1203283,Incomplete,EXP4167,Cab Premium,Sector 54,Sector 42,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-04,12:11:05,CNR1204294,Success,IND9445,Auto Sharing,Cyber City,Sector 34,11.3,25.1,0.0,,0.0,,0.0,,350.54,19.48,3.7,4.0,Card
2025-08-28,10:02:08,CNR1206417,Success,IND1269,Cab Premium,Sector 50,IFFCO Chowk,13.7,29.9,0.0,,0.0,,0.0,,299.72,24.64,4.6,3.9,Cash
2025-08-20,10:06:44,CNR1206466,Success,IND4322,Cab Premium,Cyber City,Sector 38,14.2,30.4,0.0,,0.0,,0.0,,400.66,4.03,4.9,4.6,UPI
2025-08-23,13:39:47,CNR1206487,Success,IND8521,Cab Premium,Palam Vihar,Sector 55,11.2,24.4,0.0,,0.0,,0.0,,352.068,2.96,3.3,4.9,Wallet
2025-08-15,09:56:02,CNR1206823,Success,EXP8846,Auto Sharing,Sector 29,Udyog Vihar,15.0,32.6,0.0,,0.0,,0.0,,816.38,18.75,4.7,3.5,Wallet
2025-08-23,23:07:36,CNR1207781,Success,IND9327,Auto,Sector 45,Sector 47,5.8,13.1,0.0,,0.0,,0.0,,269.928,21.67,4.2,3.1,Wallet
2025-08-16,21:42:41,CNR1207879,Success,IND8880,Bike Lite,Sikanderpur,Sector 50,10.2,23.0,0.0,,0.0,,0.0,,199.236,9.08,3.6,3.4,UPI
2025-08-04,02:05:01,CNR1208837,Success,IND3078,Auto Sharing,NH8,Sector 15,3.6,18.6,0.0,,0.0,,0.0,,924.66,10.08,3.4,4.0,Cash
2025-08-12,03:34:22,CNR1209176,Success,IND6057,Cab Economy,Sector 45,Sector 53,11.0,29.3,0.0,,0.0,,0.0,,920.68,11.87,4.4,4.0,Wallet
2025-08-29,21:38:38,CNR1209816,Success,IND4576,Bike,Sector 22,Ardee City,12.0,31.5,0.0,,0.0,,0.0,,613.74,7.22,4.4,3.2,Cash
2025-08-20,00:49:06,CNR1210713,Success,EXP9725,Bike Lite,Sector 52,Sector 39,9.6,20.0,0.0,,0.0,,0.0,,290.05,18.51,4.9,4.4,Wallet
2025-08-05,03:58:16,CNR1210719,Success,IND6230,Auto Sharing,Sector 40,South City 2,3.6,18.3,0.0,,0.0,,0.0,,317.61,6.14,3.4,4.8,Wallet
2025-08-26,13:15:11,CNR1213836,Success,EXP6123,Bike,Sector 17,Sector 55,3.8,16.5,0.0,,0.0,,0.0,,357.35,9.1,4.8,4.1,UPI
2025-08-23,04:32:22,CNR1214076,Success,EXP8299,Bike Lite,DLF Phase 1,Sector 56,9.9,15.1,0.0,,0.0,,0.0,,897.744,16.87,3.0,4.3,Cash
2025-08-11,06:53:03,CNR1215555,Success,IND8383,Bike Lite,Sector 22,Sector 31,10.1,26.2,0.0,,0.0,,0.0,,853.92,9.38,3.8,3.9,Cash
2025-08-06,13:54:10,CNR1215637,Success,IND7122,Cab Premium,Sector 31,Golf Course Road,12.0,28.5,0.0,,0.0,,0.0,,303.05,17.3,3.7,4.0,Wallet
2025-08-31,09:04:41,CNR1216651,Success,IND1760,Auto,Sector 48,Sector 15,10.5,27.1,0.0,,0.0,,0.0,,427.764,9.6,3.7,4.7,Wallet
2025-08-11,03:14:46,CNR1217431,Success,IND6234,Auto Sharing,Sector 40,Sector 34,4.3,22.2,0.0,,0.0,,0.0,,367.06,5.85,3.2,4.6,Card
2025-08-17,06:57:11,CNR1219421,Success,IND8205,Cab Premium,Golf Course Road,Sector 15,7.2,12.8,0.0,,0.0,,0.0,,752.555999999999,18.71,4.1,4.6,Card
2025-08-09,17:02:37,CNR1223031,Success,IND4744,Cab Premium,Sector 39,Jacaranda,13.5,27.0,0.0,,0.0,,0.0,,251.088,14.78,4.5,4.3,Wallet
2025-08-26,19:34:00,CNR1224195,Success,EXP8143,Auto,IFFCO Chowk,Sector 14,10.3,21.3,0.0,,0.0,,0.0,,209.3,15.88,3.1,4.2,UPI
2025-08-30,02:34:06,CNR1224224,Success,IND2763,Bike Lite,Sector 31,Sector 37,2.7,12.6,0.0,,0.0,,0.0,,1085.244,16.49,3.6,3.1,UPI
2025-08-27,03:45:33,CNR1225011,Success,IND7679,Bike,Sector 40,Sector 45,13.4,26.2,0.0,,0.0,,0.0,,704.21,22.22,3.6,3.2,Wallet
2025-08-27,02:45:41,CNR1225022,Cancelled by Driver,EXP6526,Bike Lite,Udyog Vihar,Palam Vihar,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-05,05:07:46,CNR1225520,Success,IND5601,Auto Sharing,Sector 38,DLF Phase 2,8.7,20.5,0.0,,0.0,,0.0,,104.6,9.73,4.0,4.8,UPI
2025-08-11,18:17:38,CNR1225765,Cancelled by Driver,IND5224,Cab Economy,Rosewood City,Cyber City,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-28,17:47:20,CNR1226993,Success,IND7142,Auto Sharing,NH8,Sector 50,12.1,20.6,0.0,,0.0,,0.0,,869.07,6.59,3.4,3.8,UPI
2025-08-16,04:42:33,CNR1227977,Success,IND8513,Bike Lite,Sector 47,Sector 31,8.9,28.0,0.0,,0.0,,0.0,,460.716,17.35,4.8,3.5,Wallet
2025-08-09,10:32:59,CNR1228562,Success,IND5236,Cab Economy,DLF Phase 3,Huda City Centre,13.4,19.5,0.0,,0.0,,0.0,,429.455999999999,16.92,4.8,3.5,UPI
2025-08-23,16:12:55,CNR1231788,Success,EXP4649,Auto,Sector 47,Golf Course Road,8.6,26.6,0.0,,0.0,,0.0,,142.512,2.71,4.9,3.8,UPI
